Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
5118038,F,N,N,2,121500.0,Working,Higher education,Married,House / apartment,-614,0,0,0,HR staff,4,0,32.04657534246575
5118278,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,0,0,0,Unknown,2,1,58.52876712328767
5053711,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-1399,0,0,1,Unknown,4,0,35.224657534246575
5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-12332,0,1,1,Medicine staff,1,0,53.04931506849315
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-1022,0,1,0,Drivers,2,0,39.66849315068493
5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-461,0,0,0,Drivers,1,0,27.194520547945206
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-140,0,0,0,Managers,2,0,26.435616438356163
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-5521,0,0,0,Unknown,2,0,40.16712328767123
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2967,0,0,0,Realty agents,3,0,32.657534246575345
5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-3149,1,0,0,Unknown,2,0,54.51780821917808
5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2822,0,0,0,Laborers,1,0,49.50958904109589
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,66.81369863013698
5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-2257,0,1,0,Sales staff,1,0,41.16986301369863
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,61.26575342465753
5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-2616,1,1,0,Managers,3,0,28.186301369863013
5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-1406,0,0,0,Laborers,1,0,44.413698630136984
5092436,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,54.57808219178082
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-2908,1,0,1,Managers,3,0,41.76438356164383
5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-1587,1,1,0,Sales staff,4,0,27.45205479452055
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-314,0,0,0,Drivers,2,0,42.038356164383565
5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6123,0,0,0,Drivers,4,0,41.59452054794521
5117756,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-1649,0,0,0,Managers,2,0,43.865753424657534
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-339,0,0,0,Accountants,1,0,48.26027397260274
5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-1876,0,0,0,Sales staff,2,0,27.295890410958904
5089722,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-3262,1,1,1,Private service staff,1,0,48.26575342465753
5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,-1611,1,0,0,Laborers,1,0,24.512328767123286
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-4523,0,0,0,Managers,2,0,47.09315068493151
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,58.87671232876713
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-6621,1,1,0,Medicine staff,4,0,62.06849315068493
5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-344,0,0,0,Managers,2,0,31.9013698630137
5050768,F,N,N,2,337500.0,Working,Secondary / secondary special,Married,House / apartment,-2174,0,0,0,Core staff,4,0,30.10958904109589
5028280,F,N,N,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,-2760,0,0,0,Unknown,3,0,32.71506849315068
5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-3112,0,0,1,Unknown,4,0,42.31232876712329
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-6764,0,0,0,Managers,2,0,49.61643835616438
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-5436,1,1,0,Laborers,2,0,32.92876712328767
5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-1313,0,0,0,Unknown,2,0,54.605479452054794
5041273,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-2469,0,0,0,Unknown,1,0,52.87123287671233
5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-2545,1,1,0,Laborers,2,0,30.87123287671233
5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-867,0,1,0,Drivers,3,0,31.172602739726027
5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-1362,0,0,0,Laborers,1,0,47.605479452054794
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-10364,0,0,0,High skill tech staff,2,0,49.57534246575342
5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.06849315068493
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-1526,0,0,0,Core staff,1,0,59.964383561643835
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,61.85205479452055
5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3010,0,0,0,Laborers,2,0,37.961643835616435
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2105,0,0,0,Unknown,3,0,34.945205479452056
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3630,0,0,0,Core staff,2,0,50.701369863013696
5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1724,0,1,0,Unknown,2,0,54.74520547945205
5146472,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-3810,0,0,0,Sales staff,2,0,38.72054794520548
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-1999,1,1,0,High skill tech staff,3,0,25.76164383561644
5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,67.14246575342466
5024636,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1128,0,0,0,Unknown,2,0,54.58082191780822
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2969,1,0,0,Low-skill Laborers,3,0,41.68767123287671
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-102,0,0,0,Drivers,2,0,62.465753424657535
5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,-1161,0,1,0,Unknown,2,0,56.18904109589041
5024916,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,1,59.81369863013698
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-1466,0,0,1,Unknown,3,0,41.45479452054794
5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,56.66027397260274
5145690,F,N,Y,0,306000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,1,59.15068493150685
5046126,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3092,1,1,0,Managers,2,0,55.61917808219178
5045895,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,1,63.797260273972604
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,0,1,0,Unknown,2,0,63.271232876712325
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,0,0,0,Medicine staff,3,0,48.032876712328765
5149319,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-5981,0,0,0,Managers,2,0,51.61095890410959
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1583,0,0,0,Medicine staff,2,0,57.178082191780824
5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1101,1,1,0,Core staff,1,0,27.594520547945205
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-3503,0,1,0,Core staff,2,0,38.41095890410959
5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1613,0,0,0,Unknown,1,0,27.265753424657536
5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.64931506849315
5091048,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-2197,0,0,1,Secretaries,4,0,42.295890410958904
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1678,0,0,0,Unknown,2,0,41.23561643835617
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,1,0,Unknown,1,0,63.73150684931507
5118270,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,With parents,-5453,1,0,0,Medicine staff,2,0,53.605479452054794
5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-531,0,0,0,Unknown,1,0,23.364383561643837
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-7804,1,0,0,Laborers,2,0,52.52328767123288
5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3202,1,0,0,Security staff,2,0,59.43561643835616
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-1160,1,1,0,Core staff,4,0,40.06027397260274
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2422,0,0,0,Drivers,2,0,59.40821917808219
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-976,0,0,0,Unknown,3,0,27.649315068493152
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-1556,0,0,0,Sales staff,2,0,29.21095890410959
5065348,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-3974,0,0,0,High skill tech staff,2,1,41.534246575342465
5061396,M,N,Y,0,72900.0,Pensioner,Lower secondary,Married,House / apartment,365243,0,0,0,Unknown,2,1,64.17260273972603
5092147,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-412,1,0,0,Unknown,1,0,28.454794520547946
5052755,M,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1175,0,0,0,Managers,2,0,28.958904109589042
5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-923,0,0,0,Core staff,1,0,35.4027397260274
5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3716,1,1,0,Unknown,3,0,34.463013698630135
5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4219,1,1,0,Secretaries,1,0,62.33150684931507
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-3929,1,0,0,Laborers,3,0,32.04109589041096
5053156,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,65.13424657534246
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-2441,0,0,0,Laborers,2,0,27.76986301369863
5065820,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2276,0,0,0,Laborers,3,0,62.06849315068493
5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,-708,0,1,1,Core staff,3,0,48.56438356164384
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-1935,0,1,0,Sales staff,2,0,26.756164383561643
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2661,1,1,0,Core staff,3,0,40.515068493150686
5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,66.6082191780822
5149192,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-502,0,1,1,Core staff,3,1,26.97808219178082
5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2128,0,0,0,Unknown,3,0,31.854794520547944
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-1199,0,0,0,Core staff,4,0,33.73150684931507
5029544,F,Y,Y,1,133650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1965,0,0,0,Unknown,3,0,39.989041095890414
5024352,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-1646,0,0,0,Drivers,2,0,45.62465753424657
5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,61.59178082191781
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-1327,0,0,0,Managers,4,0,34.57808219178082
5058348,F,N,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,365243,0,0,0,Unknown,1,1,67.42739726027398
5066709,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,67.15342465753425
5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-4596,0,0,0,Laborers,3,0,39.75890410958904
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1518,0,0,0,Unknown,4,0,34.95890410958904
5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4979,0,0,0,Sales staff,2,0,55.01917808219178
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1868,1,1,0,Managers,1,0,44.104109589041094
5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,58.778082191780825
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-1172,0,0,0,Sales staff,3,0,37.50410958904109
5142136,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-5004,0,0,0,Medicine staff,4,0,46.57808219178082
5137022,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,-351,1,1,0,Laborers,1,0,49.81095890410959
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-4267,0,0,0,Cooking staff,3,0,39.134246575342466
5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-645,1,1,0,Drivers,2,0,41.895890410958906
5045113,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,57.87945205479452
5135982,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-3153,0,0,0,Private service staff,1,0,36.93150684931507
5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-4331,0,0,0,Drivers,2,0,45.224657534246575
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11940,0,1,0,Medicine staff,2,0,53.69315068493151
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,-1897,1,1,0,Core staff,1,0,53.778082191780825
5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8405,0,1,0,Accountants,1,0,54.46849315068493
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-6352,0,0,0,Laborers,1,0,39.35342465753425
5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-2330,0,0,0,Unknown,2,0,56.86027397260274
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1923,1,1,0,Laborers,3,0,33.00821917808219
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-1618,0,0,0,Core staff,2,0,27.473972602739725
5150412,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,60.59178082191781
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3505,0,1,0,Laborers,2,0,39.71232876712329
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-622,0,1,0,High skill tech staff,2,0,44.967123287671235
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-777,1,1,0,Core staff,2,0,36.1945205479452
5054525,F,N,N,2,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8369,0,0,0,Unknown,4,1,45.50958904109589
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-278,1,0,1,Medicine staff,2,0,24.065753424657533
5026178,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-7804,1,0,0,Laborers,2,0,52.52328767123288
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,55.85753424657534
5036996,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,1,0,Unknown,1,0,57.85479452054795
5028337,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-5408,0,0,0,Laborers,2,0,37.97534246575343
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-7979,0,0,0,High skill tech staff,2,0,41.56164383561644
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-2450,0,0,1,Managers,2,0,48.75342465753425
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4965,0,0,0,Laborers,2,0,52.52054794520548
5089626,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-309,1,1,1,Sales staff,2,0,44.35068493150685
5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-191,0,0,0,Unknown,3,0,49.16986301369863
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-2592,0,1,0,Managers,1,0,33.41095890410959
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-555,0,0,0,Security staff,1,0,49.295890410958904
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-1823,0,1,0,Managers,2,0,55.76438356164383
5079166,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-1394,0,0,0,Laborers,2,1,37.58904109589041
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-221,0,0,0,Medicine staff,2,0,54.9972602739726
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-11389,0,1,0,Unknown,1,0,56.88493150684931
5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,-1682,0,0,1,Sales staff,2,0,27.794520547945204
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2605,1,1,0,Managers,3,0,42.35890410958904
5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-1569,0,0,0,Unknown,2,0,36.35890410958904
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-5673,1,0,0,Laborers,4,0,50.24109589041096
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,66.28493150684932
5146467,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-1923,0,0,0,Unknown,2,0,27.350684931506848
5143519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,63.78082191780822
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,365243,0,0,0,Unknown,1,0,59.84931506849315
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-825,0,0,0,Core staff,2,0,25.506849315068493
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-5507,0,1,0,Unknown,2,0,46.967123287671235
5105045,M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,1,62.846575342465755
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-2609,0,0,0,Managers,2,0,35.18630136986302
5092164,F,Y,Y,0,45900.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,55.56712328767123
5053388,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9698,0,0,1,Managers,2,0,44.657534246575345
5143342,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,-2418,0,0,1,Laborers,3,1,35.46849315068493
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11906,0,1,0,Laborers,2,0,51.37534246575343
5079167,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-1394,0,0,0,Laborers,2,1,37.58904109589041
5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2499,0,0,0,High skill tech staff,3,0,34.01917808219178
5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,57.80821917808219
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-1652,1,1,0,Managers,2,0,28.126027397260273
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-2417,1,1,0,High skill tech staff,2,0,36.942465753424656
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-5622,0,1,0,Laborers,2,0,48.583561643835615
5143427,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,64.1945205479452
5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-450,0,0,1,Laborers,1,0,23.016438356164382
5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-1191,0,0,0,Sales staff,3,0,32.10958904109589
5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1613,0,0,0,Unknown,1,0,27.265753424657536
5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3414,0,0,0,Sales staff,3,0,41.71506849315068
5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-652,0,0,0,Laborers,3,0,32.134246575342466
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-5190,0,0,0,Cleaning staff,2,0,49.86027397260274
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-407,0,1,1,Laborers,3,0,46.47123287671233
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-523,0,0,0,Unknown,2,0,60.794520547945204
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-2481,0,0,0,Unknown,3,0,30.898630136986302
5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3232,0,0,0,Laborers,2,0,47.153424657534245
5046328,F,N,Y,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-2269,0,1,0,Low-skill Laborers,3,1,42.37260273972603
5105818,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,60.47123287671233
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,0,1,0,Unknown,2,0,58.54520547945206
5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-2213,0,0,0,Accountants,4,0,34.87671232876713
5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-2479,0,0,0,Managers,2,0,27.786301369863015
5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,-2753,0,0,0,Unknown,3,0,35.74246575342466
5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-8684,1,1,0,Accountants,2,0,57.40547945205479
5052659,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-564,0,0,1,IT staff,2,1,28.482191780821918
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3093,0,0,0,Laborers,1,0,26.693150684931506
5150047,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-655,0,0,0,Sales staff,2,0,49.2
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-464,0,0,0,Laborers,2,0,58.35616438356164
5126142,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-3787,0,0,0,Laborers,4,0,43.57260273972603
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-1749,0,0,0,High skill tech staff,2,0,32.635616438356166
5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3173,0,0,0,Laborers,4,0,43.18082191780822
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-2540,1,0,0,Drivers,4,0,43.917808219178085
5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,57.45205479452055
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3670,0,0,0,Laborers,2,0,52.33698630136986
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-2796,0,0,0,Drivers,2,0,50.23287671232877
5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2199,0,0,0,Laborers,3,0,53.654794520547945
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2269,0,0,0,Medicine staff,2,0,38.673972602739724
5050975,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-7591,0,0,0,Core staff,2,0,43.73698630136986
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2317,0,0,0,Unknown,4,0,39.33698630136986
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-1133,0,0,0,Managers,1,0,24.931506849315067
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-604,0,0,0,Managers,3,0,33.61369863013699
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3693,0,0,0,Core staff,5,0,35.67123287671233
5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-9359,0,0,0,Unknown,3,0,43.69315068493151
